n,wr,roi,roi_lo90,roi_hi90,units,avg_odds,avg_edge,avg_ev,clv_mean,clv_pos_pct,sharpe_ann,max_dd,profit_factor,kelly_roi,over_pct,model,min_edge,sides,min_books,score
730,0.584931506849315,0.15815430587262377,0.09896632389101774,0.22048714348072648,115.45264328701535,-4.00958904109589,0.15152772982960522,0.2720853012296448,0.006657508050183043,0.6356164383561644,4.389169886192849,-10.760000000000005,1.3810318260297536,0.007774302937490489,1.0,p_cat_clf_platt,0.1,over,3,0.10653505260542265
1352,0.5436390532544378,0.1346334184048314,0.08556585639972987,0.18408870421574963,182.02438168333205,29.291420118343197,0.12986782588281415,0.24639809720206016,0.0080237500645614,0.5887573964497042,4.436713377186937,-13.208076171691033,1.2950152053214459,0.006142837326355189,0.867603550295858,p_mean_count,0.08,both,1,0.10546049956334422
1230,0.5756097560975609,0.12813834412600328,0.08670615939350336,0.16960806658011182,157.61016327498402,-10.997560975609757,0.12155538961323159,0.21021231905252252,0.004783790130207511,0.5967479674796748,4.915473701000614,-24.723510884856992,1.301935178687709,0.005802243573309049,1.0,p_cat_clf_platt,0.06,over,3,0.10470938639238879
1173,0.5370843989769821,0.14176312091115584,0.0863423094328079,0.1956926682762226,166.2881408287858,38.608695652173914,0.1322609053361615,0.2557082861470023,0.008057565806057551,0.5822676896845694,4.312079618419284,-10.324196370544126,1.3062396700345964,0.006400484472333809,1.0,p_mean_count,0.08,over,1,0.10339654443743358
885,0.5468926553672316,0.15279573414938136,0.0917989289652414,0.21417579486123947,135.2242247222025,33.717514124293785,0.15626617767192352,0.3043823669134695,0.008765906146025518,0.6124293785310735,4.124279082391419,-13.77880098008427,1.3372175180104802,0.0068282813999134846,1.0,p_cat_clf,0.1,over,1,0.10321851989695616
1017,0.5319567354965585,0.14977099374578962,0.08794675759616805,0.2102566263862817,152.31710063946804,50.42379547689282,0.15102670741851942,0.30122900307387673,0.008957181047549652,0.6224188790560472,4.111980044295851,-16.309019385532054,1.3199939089064454,0.006820564739185093,0.8249754178957719,p_cat_clf_platt,0.1,both,1,0.10214684354869541
1299,0.5742879137798307,0.12364602187391557,0.08221329740190036,0.166635199495753,160.61618241421633,-13.191685912240185,0.12347368939490294,0.2133228927883235,0.004677796029866753,0.5958429561200924,4.925342338609402,-23.00678909511633,1.2904451761559066,0.0056596198526380655,1.0,p_cat_clf,0.06,over,3,0.10130813576686852
1058,0.5510396975425331,0.14393997791849386,0.08597053383744375,0.19677530151611383,152.2884966377665,25.131379962192817,0.15297288252756053,0.2929397398996077,0.008627145293000456,0.6181474480151229,4.1793023389505395,-18.432828909341566,1.3206073613426663,0.006539717503719607,0.8364839319470699,p_cat_clf,0.1,both,1,0.10096108411736482
694,0.5778097982708934,0.1489826633767417,0.09211018767929628,0.20581430913831222,103.39396838345874,4.370317002881844,0.14168059437570574,0.25515618906356013,0.006682751524732763,0.622478386167147,4.257220944122231,-10.666614615785171,1.352880438168801,0.007315584670311747,1.0,p_mean_all,0.1,over,3,0.09866746492098853
779,0.5815147625160462,0.14747682536807474,0.08972729806317171,0.20418764147607893,114.88444696173022,-7.612323491655969,0.15382578605088676,0.27545956996699034,0.006152103547018033,0.6238767650834403,4.304034633058688,-11.731162681669005,1.3524062790237124,0.00725717389277307,1.0,p_cat_clf,0.1,over,3,0.09859535701214285
987,0.5775075987841946,0.1329381271160144,0.08447894587552478,0.17962064063667268,131.20993146350622,-10.015197568389057,0.14034887612294003,0.24784965773222079,0.005544106880865284,0.60790273556231,4.583537739585794,-11.66558877663403,1.3146521138213578,0.0066069432776294495,1.0,p_cat_clf,0.08,over,3,0.09808018469575057
1199,0.5754795663052544,0.12578912115476776,0.07870014809499334,0.17006449816674932,150.82115626456653,-11.781484570475396,0.13348277294487654,0.23394595933985804,0.005380791838030754,0.6063386155129274,4.477350123090023,-16.924600264600258,1.2963087549402093,0.0060650542632961725,0.786488740617181,p_cat_clf_platt,0.08,both,3,0.0961928492270998
1431,0.5688329839273235,0.11297520340502418,0.07414272934279706,0.15175490887587229,161.6675160725896,-12.44095038434661,0.11709710494547096,0.20063156956373585,0.004249044585839757,0.5814116002795248,4.817897182531022,-21.34112959992639,1.2620219061144078,0.005149834909207004,1.0,p_cat_clf,0.05,over,3,0.09517314296548224
1641,0.5655088360755637,0.10638172520198196,0.07117828943370505,0.14179533993250204,174.57241105645238,-12.712979890310786,0.10239593926688897,0.17178053271390295,0.0038448639597822936,0.5770871419865935,4.81158169098447,-14.764921120814648,1.2448420912432712,0.0044419947023037155,1.0,p_cat_clf_platt,0.03,over,3,0.09494734928706303
1160,0.5698275862068966,0.12333292781976452,0.07801679608652708,0.16876283442784337,143.06619627092684,-2.3620689655172415,0.12687545124179594,0.22326031095973192,0.005553976073423927,0.5982758620689655,4.3739098374716034,-13.531304608975155,1.286705804150154,0.005536511777994786,0.8672413793103448,p_mean_count,0.08,both,3,0.09484813980009145
1491,0.5472837022132797,0.11833257905080403,0.07292369868557845,0.1615419435194585,176.43387536474881,13.682092555331993,0.11902000454092969,0.21868273771578597,0.006879541200758639,0.5714285714285714,4.18377080031431,-21.21836906809038,1.2613835190588873,0.005114944547757108,1.0,p_mean_count,0.06,over,1,0.09477558301242939
